id,text,exact_label,label,tokens,lemmas,upos
10154942475282217,"Agree, it should be all about the capability to do their duty and nothing else",Acceptable speech,0,"Agree , it should be all about the capability to do their duty and nothing else","Agree , it should be all about the capability to do they duty and nothing else",VERB PUNCT PRON AUX AUX ADV ADP DET NOUN PART VERB PRON NOUN CCONJ PRON ADJ
10154942518562217,"Rodney Barnes, probably the same people who pay more for the US military's supply of viagra.",Acceptable speech,0,"Rodney Barnes , probably the same people who pay more for the US military 's supply of viagra .","Rodney Barnes , probably the same people who pay more for the US military 's supply of viagra .",PROPN PROPN PUNCT ADV DET ADJ NOUN PRON VERB ADJ ADP DET PROPN NOUN PART NOUN ADP NOUN PUNCT
10154942547592217,I think I agree with your suggestion,Acceptable speech,0,I think I agree with your suggestion,I think I agree with you suggestion,PRON VERB PRON VERB ADP PRON NOUN
753335801504279,"I've never heard a trans person say ""did you assume my gender"", only cis people who think it's a funny joke",Acceptable speech,0,"I 've never heard a trans person say "" did you assume my gender "" , only cis people who think it 's a funny joke","I have never hear a tran person say "" do you assume my gender "" , only ce people who think it be a funny joke",PRON AUX ADV VERB DET ADJ NOUN VERB PUNCT AUX PRON VERB PRON NOUN PUNCT PUNCT ADV ADJ NOUN PRON VERB PRON AUX DET ADJ NOUN
1946160249002993,"In Britain there isn't a problem of ""who pays for their transition"". Government pays for it anyway.",Acceptable speech,0,"In Britain there is n't a problem of "" who pays for their transition "" . Government pays for it anyway .","in Britain there be not a problem of "" who pay for they transition "" . government pay for it anyway .",ADP PROPN PRON VERB PART DET NOUN ADP PUNCT PRON VERB ADP PRON NOUN PUNCT PUNCT NOUN VERB ADP PRON ADV PUNCT
683877508473066,Alex Lythall go on YouTube. You'll hear plenty of people say that. Simply because you haven't heard or seen something does  not mean it's non existing. You're gonna reply with something predictable.,Acceptable speech,0,Alex Lythall go on YouTube . You 'll hear plenty of people say that . Simply because you have n't heard or seen something does not mean it 's non existing . You 're gon na reply with something predictable .,Alex Lythall go on YouTube . you will hear plenty of people say that . simply because you have not hear or see something do not mean it be non exist . you be go to reply with something predictable .,PROPN PROPN VERB ADP PROPN PUNCT PRON AUX VERB NOUN ADP NOUN VERB PRON PUNCT ADV SCONJ PRON AUX PART VERB CCONJ VERB PRON AUX PART VERB PRON AUX X VERB PUNCT PRON AUX VERB PART VERB ADP PRON ADJ PUNCT
10154942436797217,Heard a BBC reporter asked the ministry of defence how many transgenders were in the birtish armed forces and they wouldn't answer but another source said it was less than 10 lol we're safe,Background offensive,1,Heard a BBC reporter asked the ministry of defence how many transgenders were in the birtish armed forces and they would n't answer but another source said it was less than 10 lol we 're safe,Heard a BBC reporter ask the ministry of defence how many transgender be in the birtish armed force and they would not answer but another source say it be less than 10 lol we be safe,VERB DET PROPN NOUN VERB DET NOUN ADP NOUN ADV ADJ NOUN AUX ADP DET ADJ ADJ NOUN CCONJ PRON AUX PART VERB CCONJ DET NOUN VERB PRON AUX ADJ ADP NUM INTJ PRON AUX ADJ
10154942462702217,"They're putting their lives on the line for your country, show them some respect.",Acceptable speech,0,"They 're putting their lives on the line for your country , show them some respect .","they be put they life on the line for you country , show they some respect .",PRON AUX VERB PRON NOUN ADP DET NOUN ADP PRON NOUN PUNCT VERB PRON DET NOUN PUNCT
10154942501722217,Wrong again billy,Acceptable speech,0,Wrong again billy,Wrong again billy,ADJ ADV PROPN
10154942508042217,Josh Brown let's hope her hormone treatment means no time off duty which I doubt,Background offensive,1,Josh Brown let 's hope her hormone treatment means no time off duty which I doubt,josh Brown let 's hope she hormone treatment mean no time off duty which I doubt,PROPN PROPN VERB PRON VERB PRON NOUN NOUN VERB DET NOUN ADP NOUN PRON PRON VERB
10154942535827217,"Let me educate you about this so called ""front line"" in battle.  ALL British Army troops, are trained to fire a weapon per se. This is because in wars,battles etc the ""front line"" is where a soldier engages the enemy. Now wars are not fought like they were a hundred + years ago, where they all face each other across no mans land and then attack each other. The front line can be anywhere the enemy engages you. For example In the Iraq war many USA supply vehicles were ambushed, and  the male and female drivers/cooks/Ordnance troops on the vehicles,were suddenly engaging the enemy in a contact. So basically any and ALL troops are trained to a battle standard fighting grade..",Acceptable speech,0,"Let me educate you about this so called "" front line "" in battle . ALL British Army troops , are trained to fire a weapon per se . This is because in wars , battles etc the "" front line "" is where a soldier engages the enemy . Now wars are not fought like they were a hundred + years ago , where they all face each other across no mans land and then attack each other . The front line can be anywhere the enemy engages you . For example In the Iraq war many USA supply vehicles were ambushed , and the male and female drivers / cooks / Ordnance troops on the vehicles , were suddenly engaging the enemy in a contact . So basically any and ALL troops are trained to a battle standard fighting grade ..","let I educate you about this so call "" front line "" in battle . all british Army troops , be train to fire a weapon per se . this be because in war , battle etc the "" front line "" be where a soldier engage the enemy . now war be not fight like they be a hundred + year ago , where they all face each other across no man land and then attack each other . the front line can be anywhere the enemy engage you . for example in the Iraq war many USA supply vehicle be ambush , and the male and female driver / cook / ordnance troops on the vehicle , be suddenly engage the enemy in a contact . so basically any and all troops be train to a battle standard fighting grade ..",VERB PRON VERB PRON ADP DET ADV VERB PUNCT ADJ NOUN PUNCT ADP NOUN PUNCT DET ADJ PROPN NOUN PUNCT AUX VERB PART VERB DET NOUN ADP NOUN PUNCT PRON AUX ADP ADP NOUN PUNCT NOUN X DET PUNCT ADJ NOUN PUNCT VERB ADV DET NOUN VERB DET NOUN PUNCT ADV NOUN AUX PART VERB SCONJ PRON AUX DET NUM SYM NOUN ADV PUNCT ADV PRON DET VERB DET ADJ ADP DET NOUN NOUN CCONJ ADV VERB DET ADJ PUNCT DET ADJ NOUN AUX AUX ADV DET NOUN VERB PRON PUNCT ADP NOUN ADP DET PROPN NOUN ADJ PROPN NOUN NOUN AUX VERB PUNCT CCONJ DET ADJ CCONJ ADJ NOUN PUNCT NOUN PUNCT PROPN NOUN ADP DET NOUN PUNCT AUX ADV VERB DET NOUN ADP DET NOUN PUNCT ADV ADV DET CCONJ DET NOUN AUX VERB ADP DET NOUN ADJ NOUN NOUN PUNCT
10154942548867217,Listen I was in the Royal Irish for 9 years I know they're all basic trained but you well know they are not all fit for certain things. Anyway that's my last comment. I got no time for the liberal left . Peace out,Background offensive,1,Listen I was in the Royal Irish for 9 years I know they 're all basic trained but you well know they are not all fit for certain things . Anyway that 's my last comment . I got no time for the liberal left . Peace out,Listen I be in the Royal irish for 9 year I know they be all basic train but you well know they be not all fit for certain thing . anyway that be my last comment . I get no time for the liberal leave . peace out,VERB PRON AUX ADP DET PROPN PROPN ADP NUM NOUN PRON VERB PRON AUX ADV ADJ VERB CCONJ PRON ADV VERB PRON AUX PART ADV ADJ ADP ADJ NOUN PUNCT ADV PRON AUX PRON ADJ NOUN PUNCT PRON VERB DET NOUN ADP DET NOUN VERB PUNCT NOUN ADV
1507768219312367,How much time off do you think people need to swallow a pill you fekkin loon.,Other offensive,1,How much time off do you think people need to swallow a pill you fekkin loon .,how much time off do you think people need to swallow a pill you fekkin loon .,ADV ADJ NOUN ADP AUX PRON VERB NOUN VERB PART VERB DET NOUN PRON VERB NOUN PUNCT
115284719117603,Are you are doctor? These people are under psychiatric help for years apart from the physical side of it,Background offensive,1,Are you are doctor ? These people are under psychiatric help for years apart from the physical side of it,be you be doctor ? these people be under psychiatric help for year apart from the physical side of it,AUX PRON AUX NOUN PUNCT DET NOUN AUX ADP ADJ NOUN ADP NOUN ADV ADP DET ADJ NOUN ADP PRON
987204938098380,THANKS DOCTOR BILLY,Acceptable speech,0,THANKS DOCTOR BILLY,thanks doctor BILLY,NOUN PROPN PROPN
485185395162004,😂😂,Acceptable speech,0,😂😂,😂😂,SYM
10154942406107217,It was being based in the UK that I first worked with a Transgender civil servant and then found out I knew several Transgender U.S. servicemembers. All of them could perform their job equally as anyone else. Thank you UK!,Acceptable speech,0,It was being based in the UK that I first worked with a Transgender civil servant and then found out I knew several Transgender U.S. servicemembers . All of them could perform their job equally as anyone else . Thank you UK !,it be be base in the UK that I first work with a transgender civil servant and then find out I know several transgender U.S. servicemember . all of they could perform they job equally as anyone else . thank you UK !,PRON AUX AUX VERB ADP DET PROPN SCONJ PRON ADV VERB ADP DET ADJ ADJ NOUN CCONJ ADV VERB ADP PRON VERB ADJ ADJ PROPN NOUN PUNCT DET ADP PRON AUX VERB PRON NOUN ADV ADP PRON ADJ PUNCT VERB PRON PROPN PUNCT
2094171117476993,"As a former solder. I have a few questions. Do transgender recruits get their own rooms separate from male & females or do the men have to share with someone born a female or women share with someone born a man?

Do transgender also benefit from the different minimum requirements for men & women to be a soldier? As its easier for a woman to be a solder & pass all tests than it is a man, because women get longer to run the 3 1/2 mile run & so forth. So does a man now a woman, fall under female rules or keep the male rules? 

Finally, If I was sharing barracks or whatever with a transgender female that was born a man. Who will most likely be attracted to men. I would feel uncomfortable being around such a person & be offended if such interest was gazed upon myself.",Background offensive,1,"As a former solder . I have a few questions . Do transgender recruits get their own rooms separate from male & females or do the men have to share with someone born a female or women share with someone born a man ? Do transgender also benefit from the different minimum requirements for men & women to be a soldier ? As it s easier for a woman to be a solder & pass all tests than it is a man , because women get longer to run the 3 1 / 2 mile run & so forth . So does a man now a woman , fall under female rules or keep the male rules ? Finally , If I was sharing barracks or whatever with a transgender female that was born a man . Who will most likely be attracted to men . I would feel uncomfortable being around such a person & be offended if such interest was gazed upon myself .","as a former solder . I have a few question . do transgender recruit get they own room separate from male & female or do the man have to share with someone bear a female or woman share with someone bear a man ? do transgender also benefit from the different minimum requirement for man & woman to be a soldier ? as it be easier for a woman to be a solder & pass all test than it be a man , because woman get longer to run the 3 1 / 2 mile run & so forth . so do a man now a woman , fall under female rule or keep the male rule ? finally , if I be share barrack or whatever with a transgender female that be bear a man . who will most likely be attract to man . I would feel uncomfortable be around such a person & be offend if such interest be gazed upon myself .",ADP DET ADJ NOUN PUNCT PRON VERB DET ADJ NOUN PUNCT AUX ADJ NOUN VERB PRON ADJ NOUN VERB ADP NOUN CCONJ NOUN CCONJ AUX DET NOUN VERB PART VERB ADP PRON VERB DET NOUN CCONJ NOUN VERB ADP PRON VERB DET NOUN PUNCT AUX NOUN ADV VERB ADP DET ADJ ADJ NOUN ADP NOUN CCONJ NOUN PART AUX DET NOUN PUNCT SCONJ PRON AUX ADJ ADP DET NOUN PART AUX DET NOUN CCONJ VERB DET NOUN SCONJ PRON AUX DET NOUN PUNCT SCONJ NOUN VERB ADV PART VERB DET NUM NUM PUNCT NUM NOUN NOUN CCONJ ADV ADV PUNCT ADV AUX DET NOUN ADV DET NOUN PUNCT VERB ADP ADJ NOUN CCONJ VERB DET ADJ NOUN PUNCT ADV PUNCT SCONJ PRON AUX VERB NOUN CCONJ PRON ADP DET ADJ NOUN PRON AUX VERB DET NOUN PUNCT PRON AUX ADV ADV AUX VERB ADP NOUN PUNCT PRON AUX VERB ADJ AUX ADV DET DET NOUN CCONJ AUX VERB SCONJ ADJ NOUN AUX VERB ADP PRON PUNCT
113992082587728,I think you are safe in all respects. Both from male and female. You sound like aright dick.,Other offensive,1,I think you are safe in all respects . Both from male and female . You sound like aright dick .,I think you be safe in all respects . both from male and female . you sound like aright dick .,PRON VERB PRON AUX ADJ ADP DET NOUN PUNCT DET ADP ADJ CCONJ NOUN PUNCT PRON VERB ADP ADJ NOUN PUNCT
1465000670466164,"Sally-Ann & Margaret Hume. You clearly don't get what I was saying & quite frankly, what filthy language you use on social media.

There's no fraternising in barracks during training process which lasts a year. Man & Women are separated for the training process. Also, the reason a man has less time to run x miles or is required to to x more than a women, is because men are naturally stronger than women. So if a man becomes a woman, he's still got the male structure & strength regardless if he's decided to stick some tits in & wearing makeup. He's still a man. 

Also, i never claimed to be a highly desirable man to any sex. I simply said that that there's a reason man & woman are separated & a man transitioned to a woman, will have a significant advantage over other women. It's why transgender will not be able to compete in sports. Because a man still has the strength & physique of a man regardless to what he tries to become. Men run faster, hit harder & perform better than women, because men have a higher level of fitness, strength & stamina than women. So putting a man now a women with women to compete is unfair to women born as a woman.

Call me whatever names you like. You are & will always be the sex your born as. There's no way to physically prove your a women trapped in a mans body, yet it's had laws written for it. Stupid!",Background offensive,1,"Sally - Ann & Margaret Hume . You clearly do n't get what I was saying & quite frankly , what filthy language you use on social media . There 's no fraternising in barracks during training process which lasts a year . Man & Women are separated for the training process . Also , the reason a man has less time to run x miles or is required to to x more than a women , is because men are naturally stronger than women . So if a man becomes a woman , he 's still got the male structure & strength regardless if he 's decided to stick some tits in & wearing makeup . He 's still a man . Also , i never claimed to be a highly desirable man to any sex . I simply said that that there 's a reason man & woman are separated & a man transitioned to a woman , will have a significant advantage over other women . It 's why transgender will not be able to compete in sports . Because a man still has the strength & physique of a man regardless to what he tries to become . Men run faster , hit harder & perform better than women , because men have a higher level of fitness , strength & stamina than women . So putting a man now a women with women to compete is unfair to women born as a woman . Call me whatever names you like . You are & will always be the sex your born as . There 's no way to physically prove your a women trapped in a mans body , yet it 's had laws written for it . Stupid !","Sally - Ann & Margaret hume . you clearly do not get what I be say & quite frankly , what filthy language you use on social media . there be no fraternising in barrack during training process which last a year . man & Women be separate for the training process . also , the reason a man have less time to run x mile or be require to to x more than a woman , be because man be naturally stronger than woman . so if a man become a woman , he be still get the male structure & strength regardless if he be decide to stick some tit in & wear makeup . he be still a man . also , i never claim to be a highly desirable man to any sex . I simply say that that there be a reason man & woman be separate & a man transition to a woman , will have a significant advantage over other woman . it be why transgender will not be able to compete in sport . because a man still have the strength & physique of a man regardless to what he try to become . Men run faster , hit harder & perform better than woman , because man have a higher level of fitness , strength & stamina than woman . so put a man now a woman with woman to compete be unfair to woman bear as a woman . call I whatever name you like . you be & will always be the sex you bear as . there be no way to physically prove you a woman trap in a man body , yet it be have law write for it . Stupid !",PROPN PUNCT PROPN CCONJ PROPN PROPN PUNCT PRON ADV AUX PART VERB PRON PRON AUX VERB CCONJ ADV ADV PUNCT DET ADJ NOUN PRON VERB ADP ADJ NOUN PUNCT PRON VERB DET NOUN ADP NOUN ADP NOUN NOUN PRON VERB DET NOUN PUNCT NOUN CCONJ NOUN AUX VERB ADP DET NOUN NOUN PUNCT ADV PUNCT DET NOUN DET NOUN VERB ADJ NOUN PART VERB ADP NOUN CCONJ AUX VERB PART PART SYM ADJ ADP DET NOUN PUNCT VERB SCONJ NOUN AUX ADV ADJ ADP NOUN PUNCT ADV SCONJ DET NOUN VERB DET NOUN PUNCT PRON AUX ADV VERB DET ADJ NOUN CCONJ NOUN ADV SCONJ PRON AUX VERB PART VERB DET NOUN ADV CCONJ VERB NOUN PUNCT PRON AUX ADV DET NOUN PUNCT ADV PUNCT PRON ADV VERB PART AUX DET ADV ADJ NOUN ADP DET NOUN PUNCT PRON ADV VERB SCONJ SCONJ PRON VERB DET NOUN NOUN CCONJ NOUN AUX VERB CCONJ DET NOUN VERB ADP DET NOUN PUNCT AUX VERB DET ADJ NOUN ADP ADJ NOUN PUNCT PRON AUX ADV NOUN AUX PART AUX ADJ PART VERB ADP NOUN PUNCT SCONJ DET NOUN ADV VERB DET NOUN CCONJ NOUN ADP DET NOUN ADV SCONJ PRON PRON VERB PART VERB PUNCT NOUN VERB ADV PUNCT VERB ADJ CCONJ VERB ADJ ADP NOUN PUNCT SCONJ NOUN VERB DET ADJ NOUN ADP NOUN PUNCT NOUN CCONJ NOUN ADP NOUN PUNCT ADV VERB DET NOUN ADV DET NOUN ADP NOUN PART VERB AUX ADJ ADP NOUN VERB ADP DET NOUN PUNCT VERB PRON DET NOUN PRON VERB PUNCT PRON AUX CCONJ AUX ADV AUX DET NOUN PRON VERB ADV PUNCT PRON VERB DET NOUN PART ADV VERB PRON DET NOUN VERB ADP DET ADJ NOUN PUNCT CCONJ PRON AUX VERB NOUN VERB ADP PRON PUNCT ADJ PUNCT
107142013286750,"You will always be what sex you are born as but this is a gender issue, not a sex issue. 🙄",Acceptable speech,0,"You will always be what sex you are born as but this is a gender issue , not a sex issue . 🙄","you will always be what sex you be bear as but this be a gender issue , not a sex issue . 🙄",PRON AUX ADV AUX DET NOUN PRON AUX VERB ADP CCONJ PRON AUX DET NOUN NOUN PUNCT ADV DET NOUN NOUN PUNCT PROPN
1724286541201311,"Lydia Grace Epner You're right. But if by sex your a man, how can you then be classified by gender as a women? You're still a man & should be classified as a man. I have nothing against how people live their lives as long as it doesn't have any negative impact on anyone else's. No one has any right to live a life at the detriment of others. But we're now being forced to share changing rooms, toilets with someone of a different sex to us. 

Put it this way, a mother can be naked in the same room as their teenage daughter, for example in changing rooms or when trying on clothing. A father can be the same with his son. However, a father cannot with the daughter or mother with the son. Because it's indecent. So re classifying gender doesn't mean you now can. So if the law states your of the opposite sex, that makes you a man.",Background offensive,1,"Lydia Grace Epner You 're right . But if by sex your a man , how can you then be classified by gender as a women ? You 're still a man & should be classified as a man . I have nothing against how people live their lives as long as it does n't have any negative impact on anyone else 's . No one has any right to live a life at the detriment of others . But we 're now being forced to share changing rooms , toilets with someone of a different sex to us . Put it this way , a mother can be naked in the same room as their teenage daughter , for example in changing rooms or when trying on clothing . A father can be the same with his son . However , a father can not with the daughter or mother with the son . Because it 's indecent . So re classifying gender does n't mean you now can . So if the law states your of the opposite sex , that makes you a man .","Lydia Grace epner you be right . but if by sex you a man , how can you then be classify by gender as a woman ? you be still a man & should be classify as a man . I have nothing against how people live they life as long as it do not have any negative impact on anyone else 's . no one have any right to live a life at the detriment of other . but we be now be force to share changing room , toilet with someone of a different sex to we . put it this way , a mother can be naked in the same room as they teenage daughter , for example in change room or when try on clothing . a father can be the same with he son . however , a father can not with the daughter or mother with the son . because it be indecent . so be classifying gender do not mean you now can . so if the law state you of the opposite sex , that make you a man .",PROPN PROPN PROPN PRON AUX ADJ PUNCT CCONJ SCONJ SCONJ NOUN PRON DET NOUN PUNCT ADV AUX PRON ADV AUX VERB ADP NOUN ADP DET NOUN PUNCT PRON AUX ADV DET NOUN CCONJ AUX AUX VERB ADP DET NOUN PUNCT PRON VERB PRON SCONJ ADV NOUN VERB PRON NOUN ADV ADV SCONJ PRON AUX PART VERB DET ADJ NOUN ADP PRON ADJ PART PUNCT DET NOUN VERB DET NOUN PART VERB DET NOUN ADP DET NOUN ADP NOUN PUNCT CCONJ PRON AUX ADV AUX VERB PART VERB NOUN NOUN PUNCT NOUN ADP PRON ADP DET ADJ NOUN ADP PRON PUNCT VERB PRON DET NOUN PUNCT DET NOUN AUX AUX VERB ADP DET ADJ NOUN ADP PRON NOUN NOUN PUNCT ADP NOUN SCONJ VERB NOUN CCONJ ADV VERB ADP NOUN PUNCT DET NOUN AUX AUX DET ADJ ADP PRON NOUN PUNCT ADV PUNCT DET NOUN AUX PART ADP DET NOUN CCONJ NOUN ADP DET NOUN PUNCT SCONJ PRON AUX ADJ PUNCT ADV SCONJ VERB NOUN AUX PART VERB PRON ADV AUX PUNCT ADV SCONJ DET NOUN VERB PRON ADP DET ADJ NOUN PUNCT PRON VERB PRON DET NOUN PUNCT
124564531496014,"Don't bring the gays into it aswell Lizzy

It's not there turn!",Acceptable speech,0,Do n't bring the gays into it aswell Lizzy It 's not there turn !,do not bring the gays into it aswell Lizzy it be not there turn !,AUX PART VERB DET NOUN ADP PRON ADV PROPN PRON AUX PART PRON NOUN PUNCT
753336874837505,"Lizzy Bella Wright, yea  that what the  the  tyranny  wanted  to  do  to  the enemy.. give  them a  good  slap !",Acceptable speech,0,"Lizzy Bella Wright , yea that what the the tyranny wanted to do to the enemy .. give them a good slap !","Lizzy Bella Wright , yea that what the the tyranny want to do to the enemy .. give they a good slap !",PROPN PROPN PROPN PUNCT INTJ SCONJ PRON DET DET NOUN VERB PART VERB ADP DET NOUN PUNCT VERB PRON DET ADJ NOUN PUNCT
331196770669054,Well said Roy Taylor. I'm sick of it too. I work with foreign students and lots of them ask me what is happening in the UK re gays and transgender 'people '.  Extremely worrying,Background offensive,1,Well said Roy Taylor . I 'm sick of it too . I work with foreign students and lots of them ask me what is happening in the UK re gays and transgender ' people '. Extremely worrying,well say Roy Taylor . I be sick of it too . I work with foreign student and lot of they ask I what be happen in the UK re gays and transgender ' people '. extremely worry,INTJ VERB PROPN PROPN PUNCT PRON AUX ADJ ADP PRON ADV PUNCT PRON VERB ADP ADJ NOUN CCONJ NOUN ADP PRON VERB PRON PRON AUX VERB ADP DET PROPN ADP NOUN CCONJ ADJ PUNCT NOUN PUNCT ADV VERB
1610982722266569,Third World? The students I work with are more educated than we are.,Acceptable speech,0,Third World ? The students I work with are more educated than we are .,third World ? the student I work with be more educated than we be .,ADJ PROPN PUNCT DET NOUN PRON VERB ADP AUX ADV ADJ SCONJ PRON AUX PUNCT
101233673905786,"Good comment. BUT, this has nothing to do with homophobia. Being gay and being trans are completely different things.",Acceptable speech,0,"Good comment . BUT , this has nothing to do with homophobia . Being gay and being trans are completely different things .","good comment . but , this have nothing to do with homophobia . be gay and be tran be completely different thing .",ADJ NOUN PUNCT CCONJ PUNCT PRON VERB PRON PART VERB ADP NOUN PUNCT AUX ADJ CCONJ AUX ADJ AUX ADV ADJ NOUN PUNCT
2012550605640021,I understand the difference Bruno Needham my point is that lots of foreign students ask me what is happening here I why we promote homosexuality etc. These students are all ages and we'll educated. They like it here but are appalled by what they see regarding the above and our behaviour.,Acceptable speech,0,I understand the difference Bruno Needham my point is that lots of foreign students ask me what is happening here I why we promote homosexuality etc . These students are all ages and we 'll educated . They like it here but are appalled by what they see regarding the above and our behaviour .,I understand the difference Bruno Needham my point be that lot of foreign student ask I what be happen here I why we promote homosexuality etc . these student be all age and we will educated . they like it here but be appal by what they see regard the above and we behaviour .,PRON VERB DET NOUN PROPN PROPN PRON NOUN VERB SCONJ NOUN ADP ADJ NOUN VERB PRON PRON AUX VERB ADV PRON ADV PRON VERB NOUN X PUNCT DET NOUN AUX DET NOUN CCONJ PRON AUX VERB PUNCT PRON VERB PRON ADV CCONJ AUX VERB SCONJ PRON PRON VERB VERB DET ADJ CCONJ PRON NOUN PUNCT
338019679969426,"I'm not a teacher 😁. I've a proofreading business. If I am asked a question, whatever it is I give students an honest answer. Thanks my friend",Acceptable speech,0,"I 'm not a teacher 😁. I 've a proofreading business . If I am asked a question , whatever it is I give students an honest answer . Thanks my friend","I be not a teacher 😁. I have a proofread business . if I be ask a question , whatever it be I give student a honest answer . thanks my friend",PRON AUX PART DET NOUN PUNCT PRON VERB DET NOUN NOUN PUNCT SCONJ PRON AUX VERB DET NOUN PUNCT PRON PRON AUX PRON VERB NOUN DET ADJ NOUN PUNCT NOUN PRON NOUN
10154942425357217,This....from a president who got out of the military claiming heel spurs!!!  Yet he can play 18 holes of golf without an issue from his precious heels!!!  Gad Zukes!!!!,Acceptable speech,0,This .... from a president who got out of the military claiming heel spurs !!! Yet he can play 18 holes of golf without an issue from his precious heels !!! Gad Zukes !!!!,this .... from a president who get out of the military claim heel spur !!! yet he can play 18 hole of golf without a issue from he precious heel !!! Gad Zukes !!!!,PRON PUNCT ADP DET NOUN PRON VERB ADP ADP DET NOUN VERB NOUN NOUN PUNCT CCONJ PRON AUX VERB NUM NOUN ADP NOUN ADP DET NOUN ADP PRON ADJ NOUN PUNCT PROPN PROPN PUNCT
10154942438337217,Clinton dodged the draft also,Acceptable speech,0,Clinton dodged the draft also,Clinton dodge the draft also,PROPN VERB DET NOUN ADV
10154942455012217,"Breaking News: Clinton, neither one, is President now.",Acceptable speech,0,"Breaking News : Clinton , neither one , is President now .","break news : Clinton , neither one , be President now .",VERB NOUN PUNCT PROPN PUNCT DET NUM PUNCT AUX PROPN ADV PUNCT
10154942545182217,Lee Leonard Bush dodged too. It's a rich people thing not a Trump thing.,Acceptable speech,0,Lee Leonard Bush dodged too . It 's a rich people thing not a Trump thing .,Lee Leonard Bush dodge too . it be a rich people thing not a trump thing .,PROPN PROPN PROPN VERB ADV PUNCT PRON AUX DET ADJ NOUN NOUN ADV DET PROPN NOUN PUNCT
679929588867265,"I love that the ""but Clintons"" just immediately showed up 😂 Trump supporters are so predictable😂😂",Acceptable speech,0,"I love that the "" but Clintons "" just immediately showed up 😂 Trump supporters are so predictable 😂 😂","I love that the "" but Clintons "" just immediately show up 😂 trump supporter be so predictable 😂 😂",PRON VERB SCONJ DET PUNCT CCONJ PROPN PUNCT ADV ADV VERB ADP ADP PROPN NOUN AUX ADV ADJ PUNCT NOUN
580838465638545,"I have nothing against transgenders but I am not astonished by Trump comments. Time is hard for endangered by war US army and they must cut corners despite the outrage of people with leftist viewpoint. I think that US army simply can't afford a third kind of dressing rooms, toilets, showers and so on. I can't imagine how would a naked soldier girl have felt if she had taken shower together with a naked transgender ""men"" in the bathroom for women? By the way, i think that the number of transgenders willing to join any army is so small that this is not a problem but only an artificially triggered squabble between politically correct leftists and republicans.",Background offensive,1,"I have nothing against transgenders but I am not astonished by Trump comments . Time is hard for endangered by war US army and they must cut corners despite the outrage of people with leftist viewpoint . I think that US army simply ca n't afford a third kind of dressing rooms , toilets , showers and so on . I ca n't imagine how would a naked soldier girl have felt if she had taken shower together with a naked transgender "" men "" in the bathroom for women ? By the way , i think that the number of transgenders willing to join any army is so small that this is not a problem but only an artificially triggered squabble between politically correct leftists and republicans .","I have nothing against transgender but I be not astonished by trump comment . time be hard for endangered by war US army and they must cut corner despite the outrage of people with leftist viewpoint . I think that US army simply can not afford a third kind of dress room , toilet , shower and so on . I can not imagine how would a naked soldier girl have feel if she have take shower together with a naked transgender "" man "" in the bathroom for woman ? by the way , i think that the number of transgender willing to join any army be so small that this be not a problem but only a artificially trigger squabble between politically correct leftist and republican .",PRON VERB PRON ADP NOUN CCONJ PRON AUX PART VERB ADP PROPN NOUN PUNCT NOUN AUX ADJ ADP ADJ ADP NOUN PROPN NOUN CCONJ PRON AUX VERB NOUN ADP DET NOUN ADP NOUN ADP ADJ NOUN PUNCT PRON VERB SCONJ PROPN NOUN ADV AUX PART VERB DET ADJ NOUN ADP NOUN NOUN PUNCT NOUN PUNCT NOUN CCONJ ADV ADV PUNCT PRON AUX PART VERB ADV AUX DET ADJ NOUN NOUN AUX VERB SCONJ PRON AUX VERB NOUN ADV ADP DET VERB NOUN PUNCT NOUN PUNCT ADP DET NOUN ADP NOUN PUNCT ADP DET NOUN PUNCT PRON VERB SCONJ DET NOUN ADP NOUN ADJ PART VERB DET NOUN AUX ADV ADJ SCONJ PRON AUX PART DET NOUN CCONJ ADV DET ADV VERB NOUN ADP ADV ADJ NOUN CCONJ NOUN PUNCT
