id,text,exact_label,label,tokens,lemmas,upos
10153108146422217,Why don't they stay and fight for their country.,Background offensive,1,Why do n't they stay and fight for their country .,why do not they stay and fight for they country .,ADV AUX PART PRON VERB CCONJ VERB ADP PRON NOUN PUNCT
10153107965532217,This graphic is Dad's Army without the comedy.,Acceptable speech,0,This graphic is Dad 's Army without the comedy .,this graphic be Dad 's Army without the comedy .,DET NOUN AUX PROPN PART PROPN ADP DET NOUN PUNCT
10153108069657217,This is engulfing the world and once that happens humanity is lost to an Eastern type world.Instead of moving forward it will be backwards where christian and any other religion will disappear.Most people with common sense know it.,Background offensive,1,This is engulfing the world and once that happens humanity is lost to an Eastern type world . Instead of moving forward it will be backwards where christian and any other religion will disappear . Most people with common sense know it .,this be engulf the world and once that happen humanity be lose to a eastern type world . instead of move forward it will be backward where christian and any other religion will disappear . most people with common sense know it .,PRON AUX VERB DET NOUN CCONJ SCONJ PRON VERB NOUN AUX VERB ADP DET ADJ NOUN NOUN PUNCT ADV SCONJ VERB ADV PRON AUX AUX ADV ADV PROPN CCONJ DET ADJ NOUN AUX VERB PUNCT ADJ NOUN ADP ADJ NOUN VERB PRON PUNCT
10153107795022217,Hahaahhaa,Acceptable speech,0,Hahaahhaa,Hahaahhaa,PROPN
10153107971942217,It would have made more sense sending troops and destroying ISIS.,Acceptable speech,0,It would have made more sense sending troops and destroying ISIS .,it would have make more sense send troops and destroy ISIS .,PRON AUX AUX VERB ADJ NOUN VERB NOUN CCONJ VERB PROPN PUNCT
10153108303462217,They should go to that camp in Saudi Arabia full of air conditioners.,Background offensive,1,They should go to that camp in Saudi Arabia full of air conditioners .,they should go to that camp in Saudi Arabia full of air conditioner .,PRON AUX VERB ADP DET NOUN ADP PROPN PROPN ADJ ADP NOUN NOUN PUNCT
10153108271677217,Stephen Link disgusting. This is the end of Europe. This is so sad. I loved learning about the Middle Ages and now to see all that history and culture fall to a middle eastern Trojan horse is just tragic...,Background offensive,1,Stephen Link disgusting . This is the end of Europe . This is so sad . I loved learning about the Middle Ages and now to see all that history and culture fall to a middle eastern Trojan horse is just tragic ...,Stephen Link disgusting . this be the end of Europe . this be so sad . I love learn about the Middle Ages and now to see all that history and culture fall to a middle eastern Trojan horse be just tragic ...,PROPN PROPN ADJ PUNCT PRON AUX DET NOUN ADP PROPN PUNCT PRON AUX ADV ADJ PUNCT PRON VERB VERB ADP DET PROPN PROPN CCONJ ADV PART VERB DET SCONJ NOUN CCONJ NOUN NOUN ADP DET ADJ ADJ PROPN NOUN AUX ADV ADJ PUNCT
10153108215827217,"Europe is becoming less and less safe for members of the LGBT, Jews, Buddhists, Hindus (the list goes on) with every follower of islam that enters.",Background offensive,1,"Europe is becoming less and less safe for members of the LGBT , Jews , Buddhists , Hindus ( the list goes on ) with every follower of islam that enters .","Europe be become less and less safe for member of the LGBT , Jews , Buddhists , Hindus ( the list go on ) with every follower of islam that enter .",PROPN AUX VERB ADJ CCONJ ADV ADJ ADP NOUN ADP DET PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT DET NOUN VERB ADV PUNCT ADP DET NOUN ADP NOUN PRON VERB PUNCT
10153107888112217,"sort out Is , and then they can go back!!!",Acceptable speech,0,"sort out Is , and then they can go back !!!","sort out be , and then they can go back !!!",ADV ADP AUX PUNCT CCONJ ADV PRON AUX VERB ADV PUNCT
10153107946647217,Its happening and been happening for a long time and will carry on till they take over Europe its happening before our eyes shame on you European politicians,Background offensive,1,Its happening and been happening for a long time and will carry on till they take over Europe its happening before our eyes shame on you European politicians,its happen and be happen for a long time and will carry on till they take over Europe its happen before we eye shame on you european politician,PRON NOUN CCONJ AUX VERB ADP DET ADJ NOUN CCONJ AUX VERB ADP SCONJ PRON VERB ADP PROPN PRON NOUN SCONJ PRON NOUN VERB ADP PRON ADJ NOUN
10153107935712217,European union will give money to Turkey to keep 2 million migrants in Turkey. They found the best(!) solution well done eu ;),Acceptable speech,0,European union will give money to Turkey to keep 2 million migrants in Turkey . They found the best ( ! ) solution well done eu ;),european union will give money to Turkey to keep 2 million migrant in Turkey . they find the best ( ! ) solution well do eu ;),ADJ NOUN AUX VERB NOUN ADP PROPN PART VERB NUM NUM NOUN ADP PROPN PUNCT PRON VERB DET ADJ PUNCT PUNCT PUNCT NOUN ADV VERB PROPN SYM
10153108902252217,Austwitz is still standing make it operational then send them there.,Background violence,1,Austwitz is still standing make it operational then send them there .,Austwitz be still stand make it operational then send they there .,PROPN AUX ADV VERB VERB PRON ADJ ADV VERB PRON ADV PUNCT
10153107882547217,Here we go.. . .,Acceptable speech,0,Here we go .. . .,here we go .. . .,ADV PRON VERB PUNCT PUNCT PUNCT
10153107818242217,give em a rubber dingy an force them back in the water,Background violence,1,give em a rubber dingy an force them back in the water,give em a rubber dingy a force they back in the water,VERB PRON DET NOUN ADJ DET VERB PRON ADV ADP DET NOUN
10153107940207217,"This crisis will only end if there is peace and everyone will stop blaming each other. First,  the UN and esp the Arab and Gulf states and Russia need to work together to obliterate ISIS and then they can deal with Assad and what is left of Syria. I find it odd, that the UN worked together to get rid of Milosevic but have done nothing to get rid of Isis, which is 10 fold more horrific.

After this, Syria needs to be partitioned off just like Bosnia was to end the war there, with each sect getting a different partition, but still under the country of Syria as obviously these people cannot get along.",Acceptable speech,0,"This crisis will only end if there is peace and everyone will stop blaming each other . First , the UN and esp the Arab and Gulf states and Russia need to work together to obliterate ISIS and then they can deal with Assad and what is left of Syria . I find it odd , that the UN worked together to get rid of Milosevic but have done nothing to get rid of Isis , which is 10 fold more horrific . After this , Syria needs to be partitioned off just like Bosnia was to end the war there , with each sect getting a different partition , but still under the country of Syria as obviously these people can not get along .","this crisis will only end if there be peace and everyone will stop blame each other . first , the UN and esp the Arab and Gulf state and Russia need to work together to obliterate ISIS and then they can deal with Assad and what be leave of Syria . I find it odd , that the UN work together to get rid of milosevic but have do nothing to get rid of Isis , which be 10 fold more horrific . after this , Syria need to be partition off just like Bosnia be to end the war there , with each sect get a different partition , but still under the country of Syria as obviously these people can not get along .",DET NOUN AUX ADV VERB SCONJ PRON VERB NOUN CCONJ PRON AUX VERB VERB DET ADJ PUNCT ADV PUNCT DET PROPN CCONJ PROPN DET PROPN CCONJ PROPN NOUN CCONJ PROPN VERB PART VERB ADV PART VERB PROPN CCONJ ADV PRON AUX VERB ADP PROPN CCONJ PRON AUX VERB ADP PROPN PUNCT PRON VERB PRON ADJ PUNCT SCONJ DET PROPN VERB ADV PART VERB NOUN ADP PROPN CCONJ AUX VERB PRON PART VERB ADJ ADP PROPN PUNCT PRON AUX NUM NOUN ADV ADJ PUNCT ADP PRON PUNCT PROPN VERB PART AUX VERB ADP ADV ADP PROPN VERB PART VERB DET NOUN ADV PUNCT SCONJ DET NOUN VERB DET ADJ NOUN PUNCT CCONJ ADV ADP DET NOUN ADP PROPN SCONJ ADV DET NOUN AUX PART VERB ADV PUNCT
10153108470592217,Its a big awfull mess.,Acceptable speech,0,It s a big awfull mess .,it be a big awfull mess .,PRON AUX DET ADJ ADJ NOUN PUNCT
10153107895572217,put some on drakes island plymouth,Background offensive,1,put some on drakes island plymouth,put some on drake island plymouth,VERB DET ADP NOUN NOUN PROPN
10153107828292217,Couldn't see that coming....,Acceptable speech,0,Could n't see that coming ....,could not see that come ....,AUX PART VERB SCONJ VERB PUNCT
10153108625577217,Our world is a global network borders all borders need to come down,Acceptable speech,0,Our world is a global network borders all borders need to come down,we world be a global network border all border need to come down,PRON NOUN AUX DET ADJ NOUN NOUN DET NOUN VERB PART VERB ADV
10153108629007217,Hey you all said there welcome. Your So stuffed full of Isis now you'll get your countries back. And before they start bombing they'll suck your economy dry look what you've spend already,Background offensive,1,Hey you all said there welcome . Your So stuffed full of Isis now you 'll get your countries back . And before they start bombing they 'll suck your economy dry look what you 've spend already,hey you all say there welcome . you so stuff full of Isis now you will get you country back . and before they start bombing they will suck you economy dry look what you have spend already,INTJ PRON DET VERB ADV VERB PUNCT PRON ADV VERB ADJ ADP PROPN ADV PRON AUX VERB PRON NOUN ADV PUNCT CCONJ SCONJ PRON VERB VERB PRON AUX VERB PRON NOUN ADJ VERB PRON PRON AUX VERB ADV
10153108347542217,This is essentially an invasion.,Background offensive,1,This is essentially an invasion .,this be essentially a invasion .,PRON AUX ADV DET NOUN PUNCT
10153107825817217,Oh they are actually being classified as migrants now and not refugees. They are safe where they are why the need to get to Germany or the UK!? Other than benefits and handouts which people need already in the UK and don't get,Background offensive,1,Oh they are actually being classified as migrants now and not refugees . They are safe where they are why the need to get to Germany or the UK !? Other than benefits and handouts which people need already in the UK and do n't get,oh they be actually be classify as migrant now and not refuge . they be safe where they be why the need to get to Germany or the UK !? other than benefit and handout which people need already in the UK and do not get,INTJ PRON AUX ADV AUX VERB ADP NOUN ADV CCONJ ADV NOUN PUNCT PRON AUX ADJ ADV PRON AUX ADV DET NOUN PART VERB ADP PROPN CCONJ DET PROPN PUNCT ADJ ADP NOUN CCONJ NOUN PRON NOUN VERB ADV ADP DET PROPN CCONJ AUX PART VERB
10153107852172217,"yes, life before printing ( was better ;) ; seriously, we need to deal with it in some way, best globally, it will not stop very soon",Acceptable speech,0,"yes , life before printing ( was better ;) ; seriously , we need to deal with it in some way , best globally , it will not stop very soon","yes , life before printing ( be better ;) ; seriously , we need to deal with it in some way , best globally , it will not stop very soon",INTJ PUNCT NOUN ADP NOUN PUNCT AUX ADJ SYM PUNCT ADV PUNCT PRON VERB PART VERB ADP PRON ADP DET NOUN PUNCT ADV ADV PUNCT PRON AUX PART VERB ADV ADV
10153108087912217,"Looks like the Dad's Army titles.
'Who do you think you are kidding Mrs Merkle
If you think your policies done'",Acceptable speech,0,Looks like the Dad 's Army titles . ' Who do you think you are kidding Mrs Merkle If you think your policies do ne ',look like the Dad 's Army title . ' who do you think you be kid Mrs Merkle if you think you policy do ne ',VERB ADP DET PROPN PART PROPN NOUN PUNCT PUNCT PRON AUX PRON VERB PRON AUX VERB PROPN PROPN SCONJ PRON VERB PRON NOUN VERB PROPN PUNCT
10153107970437217,Are there any good documentaries on the migration crisis that would be suitable to use in school? Does anyone know if there are any suitable teaching resources on this?,Acceptable speech,0,Are there any good documentaries on the migration crisis that would be suitable to use in school ? Does anyone know if there are any suitable teaching resources on this ?,be there any good documentary on the migration crisis that would be suitable to use in school ? do anyone know if there be any suitable teaching resource on this ?,VERB PRON DET ADJ NOUN ADP DET NOUN NOUN PRON AUX AUX ADJ PART VERB ADP NOUN PUNCT AUX PRON VERB SCONJ PRON VERB DET ADJ NOUN NOUN ADP PRON PUNCT
10153107870472217,"And the BBC is still trying to brainwash us,we are not interested,we don't want them,what is it you don't understand BBC and Sky.",Other offensive,1,"And the BBC is still trying to brainwash us , we are not interested , we do n't want them , what is it you do n't understand BBC and Sky .","and the BBC be still try to brainwash we , we be not interested , we do not want they , what be it you do not understand BBC and sky .",CCONJ DET PROPN AUX ADV VERB PART VERB PRON PUNCT PRON AUX PART ADJ PUNCT PRON AUX PART VERB PRON PUNCT PRON AUX PRON PRON AUX PART VERB PROPN CCONJ PROPN PUNCT
10153107824797217,"This isn't a migration, this is an insurgency. These people act like the whole world owes them something.",Background offensive,1,"This is n't a migration , this is an insurgency . These people act like the whole world owes them something .","this be not a migration , this be a insurgency . these people act like the whole world owe they something .",PRON AUX PART DET NOUN PUNCT PRON AUX DET NOUN PUNCT DET NOUN VERB SCONJ DET ADJ NOUN VERB PRON PRON PUNCT
10153107821947217,Too many too much & too fast,Background offensive,1,Too many too much & too fast,too many too much & too fast,ADV ADJ ADV ADJ CCONJ ADV ADJ
10153107821287217,Stand up Europe this Islamic invasion will last for generations just like the otterman BBC show the real story not just propergander,Background offensive,1,Stand up Europe this Islamic invasion will last for generations just like the otterman BBC show the real story not just propergander,Stand up Europe this islamic invasion will last for generation just like the otterman BBC show the real story not just propergander,VERB ADP PROPN DET ADJ NOUN AUX VERB ADP NOUN ADV ADP DET PROPN PROPN VERB DET ADJ NOUN ADV ADV VERB
10153107829167217,"another animal in a human body .. Oops, I am insulting animals .. sorry :D

Teach, first, your dirty governments and leader not to support the terrorist groups in Middle East for their own good. Now, you should eat what your leaders cook. At present, You have a humanitarian responsibility :)",Other offensive,1,"another animal in a human body .. Oops , I am insulting animals .. sorry :D Teach , first , your dirty governments and leader not to support the terrorist groups in Middle East for their own good . Now , you should eat what your leaders cook . At present , You have a humanitarian responsibility :)","another animal in a human body .. oops , I be insult animal .. sorry :d Teach , first , you dirty government and leader not to support the terrorist group in Middle East for they own good . now , you should eat what you leader cook . at present , you have a humanitarian responsibility :)",DET NOUN ADP DET ADJ NOUN PUNCT INTJ PUNCT PRON AUX VERB NOUN PUNCT INTJ SYM VERB PUNCT ADV PUNCT PRON ADJ NOUN CCONJ NOUN ADV PART VERB DET ADJ NOUN ADP PROPN PROPN ADP PRON ADJ ADJ PUNCT ADV PUNCT PRON AUX VERB PRON PRON NOUN VERB PUNCT ADP ADJ PUNCT PRON VERB DET ADJ NOUN SYM
10153107818172217,"why  does not hungary pass em all on to poland, there is loads of space there.",Acceptable speech,0,"why does not hungary pass em all on to poland , there is loads of space there .","why do not hungary pass em all on to poland , there be load of space there .",ADV AUX PART PROPN VERB PRON ADV ADV ADP PROPN PUNCT PRON VERB NOUN ADP NOUN ADV PUNCT
10153108344907217,Eurovision will be interesting next year. Nul points coming for a few...,Acceptable speech,0,Eurovision will be interesting next year . Nul points coming for a few ...,eurovision will be interesting next year . Nul point come for a few ...,PROPN AUX AUX ADJ ADJ NOUN PUNCT NOUN NOUN VERB ADP DET ADJ PUNCT
10153107896042217,"Poland has already accepted 62 thousand Ukrainian refugees which is not  often mentioned in the media.We stand with Hungary on the stand-let Mutti Merkel clean up the mess she spilled!!! To sit there and throw responsibility on others is mind-boggling.""Threw a huge party,too many guests came and now telling her friends to give them home because they are damaging her house"". Beyond ignorant and INSANE.",Other offensive,1,"Poland has already accepted 62 thousand Ukrainian refugees which is not often mentioned in the media . We stand with Hungary on the stand - let Mutti Merkel clean up the mess she spilled !!! To sit there and throw responsibility on others is mind - boggling . "" Threw a huge party , too many guests came and now telling her friends to give them home because they are damaging her house "" . Beyond ignorant and INSANE .","Poland have already accept 62 thousand Ukrainian refuge which be not often mention in the media . we stand with Hungary on the stand - let Mutti Merkel clean up the mess she spill !!! to sit there and throw responsibility on other be mind - boggling . "" Threw a huge party , too many guest come and now tell she friend to give they home because they be damage she house "" . beyond ignorant and insane .",PROPN AUX ADV VERB NUM NUM ADJ NOUN PRON AUX PART ADV VERB ADP DET NOUN PUNCT PRON VERB ADP PROPN ADP DET NOUN PUNCT VERB PROPN PROPN VERB ADP DET NOUN PRON VERB PUNCT PART VERB ADV CCONJ VERB NOUN ADP NOUN AUX NOUN PUNCT ADJ PUNCT PUNCT VERB DET ADJ NOUN PUNCT ADV ADJ NOUN VERB CCONJ ADV VERB PRON NOUN PART VERB PRON ADV SCONJ PRON AUX VERB PRON NOUN PUNCT PUNCT ADP ADJ CCONJ ADJ PUNCT
10153107851207217,Send them back to fight.,Background offensive,1,Send them back to fight .,send they back to fight .,VERB PRON ADV PART VERB PUNCT
10153107845637217,My popcorn is ready.,Acceptable speech,0,My popcorn is ready .,my popcorn be ready .,PRON NOUN AUX ADJ PUNCT
10153107846162217,"This is going to an end of UNHCR now the world is about to enter in world war 3 soon ,if amy changes made in Refugee definition/ Geneva convention or any similar things bring in as new law .",Acceptable speech,0,"This is going to an end of UNHCR now the world is about to enter in world war 3 soon , if amy changes made in Refugee definition / Geneva convention or any similar things bring in as new law .","this be go to a end of unhcr now the world be about to enter in world war 3 soon , if amy change make in refugee definition / Geneva convention or any similar thing bring in as new law .",PRON AUX VERB ADP DET NOUN ADP PROPN ADV DET NOUN AUX ADJ PART VERB ADP NOUN NOUN NUM ADV PUNCT SCONJ PROPN NOUN VERB ADP ADJ NOUN PUNCT PROPN NOUN CCONJ DET ADJ NOUN VERB ADP ADP ADJ NOUN PUNCT
10153107873967217,"Europe, you got conned. Fooled. Taken for a ride. Now you are stuck with hundreds of thousands of poor people, mostly Muslims, who one day soon shall change their tune, want mosques, benefits, bring their families to Europe, have Muslim schools, demand that old European traditions are canceled (because those are *not good for Muslims*, )  and so forth and so forth. And the Middle East and  rich Gulf States are laughing: they do not have to deal with those people anymore, they shuffled them all to us in europe. (and this is not the end..many more shall come, many HUNDREDS of thousands…)",Background offensive,1,"Europe , you got conned . Fooled . Taken for a ride . Now you are stuck with hundreds of thousands of poor people , mostly Muslims , who one day soon shall change their tune , want mosques , benefits , bring their families to Europe , have Muslim schools , demand that old European traditions are canceled ( because those are * not good for Muslims * , ) and so forth and so forth . And the Middle East and rich Gulf States are laughing : they do not have to deal with those people anymore , they shuffled them all to us in europe . ( and this is not the end .. many more shall come , many HUNDREDS of thousands … )","Europe , you get con . fool . take for a ride . now you be stick with hundred of thousand of poor people , mostly Muslims , who one day soon shall change they tune , want mosque , benefit , bring they family to Europe , have muslim school , demand that old european tradition be cancel ( because those be * not good for Muslims * , ) and so forth and so forth . and the Middle East and rich Gulf States be laugh : they do not have to deal with those people anymore , they shuffle they all to we in europe . ( and this be not the end .. many more shall come , many hundreds of thousand . )",PROPN PUNCT PRON AUX VERB PUNCT VERB PUNCT VERB ADP DET NOUN PUNCT ADV PRON AUX VERB ADP NOUN ADP NOUN ADP ADJ NOUN PUNCT ADV PROPN PUNCT PRON NUM NOUN ADV AUX VERB PRON NOUN PUNCT VERB NOUN PUNCT NOUN PUNCT VERB PRON NOUN ADP PROPN PUNCT VERB ADJ NOUN PUNCT VERB SCONJ ADJ ADJ NOUN AUX VERB PUNCT SCONJ PRON AUX PUNCT PART ADJ ADP PROPN PUNCT PUNCT PUNCT CCONJ ADV ADV CCONJ ADV ADV PUNCT CCONJ DET PROPN PROPN CCONJ PROPN PROPN PROPN AUX VERB PUNCT PRON AUX PART VERB PART VERB ADP DET NOUN ADV PUNCT PRON VERB PRON DET ADP PRON ADP PROPN PUNCT PUNCT CCONJ PRON AUX PART DET NOUN PUNCT ADJ ADJ AUX VERB PUNCT ADJ NOUN ADP NOUN PUNCT PUNCT
10153107825342217,CIVIL WAR A BREWIN”: This horrifying video of muslims in France rampaging through Paris will absolutely shock you ,Background offensive,1,CIVIL WAR A BREWIN ” : This horrifying video of muslims in France rampaging through Paris will absolutely shock you,"civil war a BREWIN "" : this horrifying video of muslim in France rampage through Paris will absolutely shock you",ADJ NOUN DET PROPN PUNCT PUNCT DET ADJ NOUN ADP NOUN ADP PROPN VERB ADP PROPN AUX ADV VERB PRON
10153108247102217,"Austria didn`t build fences to keep 200,000 Hungarians out in 1956.",Acceptable speech,0,"Austria did n`t build fences to keep 200,000 Hungarians out in 1956 .","Austria do n`t build fence to keep 200,000 Hungarians out in 1956 .",PROPN AUX PART VERB NOUN PART VERB NUM PROPN ADV ADP NUM PUNCT
10153108663462217,"But Hungary and Austria are NEIGHBOURS. And those who immigrated to the USA, Israel or any other countries in 1956, just did it the right way.",Acceptable speech,0,"But Hungary and Austria are NEIGHBOURS . And those who immigrated to the USA , Israel or any other countries in 1956 , just did it the right way .","but Hungary and Austria be NEIGHBOURS . and those who immigrate to the USA , Israel or any other country in 1956 , just do it the right way .",CCONJ PROPN CCONJ PROPN AUX NOUN PUNCT CCONJ PRON PRON VERB ADP DET PROPN PUNCT PROPN CCONJ DET ADJ NOUN ADP NUM PUNCT ADV VERB PRON DET ADJ NOUN PUNCT
10153110198942217,Many Hungarians are looking with sympathy to 1956. After all they see that as being saved by the Soviets. They favor Putin today.,Acceptable speech,0,Many Hungarians are looking with sympathy to 1956 . After all they see that as being saved by the Soviets . They favor Putin today .,many Hungarians be look with sympathy to 1956 . after all they see that as be save by the Soviets . they favor Putin today .,ADJ PROPN AUX VERB ADP NOUN ADP NUM PUNCT SCONJ DET PRON VERB SCONJ SCONJ AUX VERB ADP DET PROPN PUNCT PRON VERB PROPN NOUN PUNCT
10153107939522217,The bad thing is that no one has a clear idea how to handle this,Acceptable speech,0,The bad thing is that no one has a clear idea how to handle this,the bad thing be that no one have a clear idea how to handle this,DET ADJ NOUN VERB SCONJ DET NOUN VERB DET ADJ NOUN ADV PART VERB PRON
10153107859767217,"Close the border crossings , simples?",Background offensive,1,"Close the border crossings , simples ?","Close the border crossing , simple ?",VERB DET NOUN NOUN PUNCT NOUN PUNCT
10153107934032217,"    This is actually happening in Hungary! 
More and more aggressive immigrants are approaching the trains! 
The passengers are scared! 
They are throwing things at the trains and houses are being occupied.
As you can see: no one and nothing matter... to them",Background offensive,1,This is actually happening in Hungary ! More and more aggressive immigrants are approaching the trains ! The passengers are scared ! They are throwing things at the trains and houses are being occupied . As you can see : no one and nothing matter ... to them,this be actually happen in Hungary ! more and more aggressive immigrant be approach the train ! the passenger be scared ! they be throw thing at the train and house be be occupy . as you can see : no one and nothing matter ... to they,PRON AUX ADV VERB ADP PROPN PUNCT ADJ CCONJ ADV ADJ NOUN AUX VERB DET NOUN PUNCT DET NOUN AUX ADJ PUNCT PRON AUX VERB NOUN ADP DET NOUN CCONJ NOUN AUX AUX VERB PUNCT SCONJ PRON AUX VERB PUNCT DET NOUN CCONJ PRON VERB PUNCT ADP PRON
10153107954392217,TREATMENT OF EVERYTHING SAVING ABRAHAM FAMILIES ONE MIKE MIGHT WORD ENDTIMES SOLUTION RECURRING END STOP @ NEWS TO DAY SHOULD WRITEN CLOSSING OF SATAN WAYS OF CORRUTION/INVIROMENT OF MAN MAKE OUT NEW TIME MULANDA EVANS UP LEADES KING AFRICA NOW2PAY TEACHS,Acceptable speech,0,TREATMENT OF EVERYTHING SAVING ABRAHAM FAMILIES ONE MIKE MIGHT WORD ENDTIMES SOLUTION RECURRING END STOP @ NEWS TO DAY SHOULD WRITEN CLOSSING OF SATAN WAYS OF CORRUTION / INVIROMENT OF MAN MAKE OUT NEW TIME MULANDA EVANS UP LEADES KING AFRICA NOW2 PAY TEACHS,treatment of everything save abraham families one mike might word endtime solution recurring end stop @ news to day should WRITEN clossing of satan way of corrution / inviroment of man make out NEW time MULANDA EVANS up leade KING AFRICA now2 pay teach,NOUN ADP PRON VERB PROPN NOUN NUM PROPN AUX VERB NOUN NOUN VERB NOUN NOUN ADP NOUN ADP PROPN AUX VERB NOUN ADP PROPN NOUN ADP PROPN PUNCT PROPN ADP NOUN VERB ADP PROPN NOUN PROPN PROPN ADP PROPN PROPN PROPN PROPN VERB NOUN
10153108121737217,"Tell that to islamists in Nigeria and Somalia and other African countries my friend,this is not a racial issue  it's a cultural and economic one,these peo the are economic migrants refugees don't pass through. Several countries to get to their country of choice",Background offensive,1,"Tell that to islamists in Nigeria and Somalia and other African countries my friend , this is not a racial issue it 's a cultural and economic one , these peo the are economic migrants refugees do n't pass through . Several countries to get to their country of choice","tell that to islamist in Nigeria and Somalia and other african country my friend , this be not a racial issue it be a cultural and economic one , these peo the be economic migrant refuge do not pass through . several country to get to they country of choice",VERB SCONJ ADP NOUN ADP PROPN CCONJ PROPN CCONJ ADJ ADJ NOUN PRON NOUN PUNCT PRON AUX PART DET ADJ NOUN PRON AUX DET ADJ CCONJ ADJ NOUN PUNCT DET NOUN PRON AUX ADJ NOUN NOUN AUX PART VERB ADV PUNCT ADJ NOUN PART VERB ADP PRON NOUN ADP NOUN
10153108118107217,If I couldn't continue West I would go East torwards my own people.,Acceptable speech,0,If I could n't continue West I would go East torwards my own people .,if I could not continue West I would go East torwards my own people .,SCONJ PRON AUX PART VERB PROPN PRON AUX VERB PROPN ADP PRON ADJ NOUN PUNCT
10153108133207217,and did they take any of it in? Jesus helped everyone if these people are chritstians they are meant to be living like jesus and helping everyone,Acceptable speech,0,and did they take any of it in ? Jesus helped everyone if these people are chritstians they are meant to be living like jesus and helping everyone,and do they take any of it in ? Jesus help everyone if these people be chritstian they be mean to be live like jesus and help everyone,CCONJ AUX PRON VERB DET ADP PRON ADP PUNCT PROPN VERB PRON SCONJ DET NOUN AUX PROPN PRON AUX VERB PART AUX VERB ADP PROPN CCONJ VERB PRON
10153108184432217,europeANS BETTER WAKE UP THESE MIGRANTS ARE ON A MISSION TO CHANGE EUROPE INTYO ANOYTHE MIDDLE EAST.....GET SET FOR WAR OR PAY THE PRICE FOR YOUR STUPIDITY,Background offensive,1,europeANS BETTER WAKE UP THESE MIGRANTS ARE ON A MISSION TO CHANGE EUROPE INTYO ANOYTHE MIDDLE EAST ..... GET SET FOR WAR OR PAY THE PRICE FOR YOUR STUPIDITY,european better wake up these migrant be on a mission to change EUROPE intyo anoythe MIDDLE east ..... get set for war or pay the price for you stupidity,NOUN ADV VERB ADP DET NOUN AUX ADP DET NOUN PART VERB PROPN PROPN PROPN PROPN PROPN PUNCT VERB ADJ ADP NOUN CCONJ VERB DET NOUN ADP PRON NOUN
10153108533542217,"The best way to handle it,  send them back to Syria.  Done.",Background offensive,1,"The best way to handle it , send them back to Syria . Done .","the best way to handle it , send they back to Syria . do .",DET ADJ NOUN PART VERB PRON PUNCT VERB PRON ADV ADP PROPN PUNCT VERB PUNCT
10153107853037217,"So the west (the civilised world, as someone called it) creates this mess in ME and them we want the rest of ME suffer the consequence of the war?! Accepting these refugees is the least that Europe and US  should do for devastating their life.",Other offensive,1,"So the west ( the civilised world , as someone called it ) creates this mess in ME and them we want the rest of ME suffer the consequence of the war ?! Accepting these refugees is the least that Europe and US should do for devastating their life .","so the west ( the civilised world , as someone call it ) create this mess in I and they we want the rest of I suffer the consequence of the war ?! accept these refuge be the least that Europe and US should do for devastating they life .",ADV DET NOUN PUNCT DET ADJ NOUN PUNCT SCONJ PRON VERB PRON PUNCT VERB DET NOUN ADP PRON CCONJ PRON PRON VERB DET NOUN ADP PRON VERB DET NOUN ADP DET NOUN PUNCT VERB DET NOUN AUX DET ADJ SCONJ PROPN CCONJ PROPN AUX VERB ADP ADJ PRON NOUN PUNCT
10153109843402217,Simon Bellenie people like Shauny Bish cannot address points in an argument but nobody who has a brain takes them seriously because of their uneducated and unfunded comments. I suggest that Shauny and Janet do as they preach and show us an example of a heart putting their own family second place and leave their own front door open day and night for only a week.....,Other offensive,1,Simon Bellenie people like Shauny Bish can not address points in an argument but nobody who has a brain takes them seriously because of their uneducated and unfunded comments . I suggest that Shauny and Janet do as they preach and show us an example of a heart putting their own family second place and leave their own front door open day and night for only a week .....,Simon Bellenie people like shauny Bish can not address point in a argument but nobody who have a brain take they seriously because of they uneducated and unfunded comment . I suggest that shauny and Janet do as they preach and show we a example of a heart put they own family second place and leave they own front door open day and night for only a week .....,PROPN PROPN NOUN VERB PROPN PROPN AUX PART VERB NOUN ADP DET NOUN CCONJ PRON PRON VERB DET NOUN VERB PRON ADV ADP ADP PRON ADJ CCONJ ADJ NOUN PUNCT PRON VERB SCONJ PROPN CCONJ PROPN VERB SCONJ PRON VERB CCONJ VERB PRON DET NOUN ADP DET NOUN VERB PRON ADJ NOUN ADJ NOUN CCONJ VERB PRON ADJ ADJ NOUN ADJ NOUN CCONJ NOUN ADP ADV DET NOUN PUNCT
10153107947992217,If the countries don't want them they don't have to take them in at all,Acceptable speech,0,If the countries do n't want them they do n't have to take them in at all,if the country do not want they they do not have to take they in at all,SCONJ DET NOUN AUX PART VERB PRON PRON AUX PART VERB PART VERB PRON ADP ADV ADV
